epoch,train_loss,validation_loss,validation_dice,validation_iou,validation_f1,validation_precision,validation_recall_sensitivity,validation_specificity,test_loss,test_dice,test_iou,test_f1,test_precision,test_recall_sensitivity,test_specificity,test_accuracy
13,0.8611948439044197,0.9173887190513639,0.3252239870926032,0.19418954211555559,0.3252239870926032,0.35739199934638305,0.29836853763554805,0.9752938069814497,0.9816991333412913,0.3786569144555755,0.23354521188735802,0.3786569144555754,0.37362998114802054,0.38382096034875146,0.9697355738244131,0.9434154492275386
14,0.8549530360911846,0.943889096971255,0.2914545058430417,0.17058633020881492,0.2914545058430418,0.30690214654443526,0.27748742826084993,0.9711404575198662,1.0035963781112063,0.29862534700657656,0.17552003991664666,0.29862534700657656,0.32757178745317084,0.27437934737314484,0.9735085721436302,0.9421026848657568
15,0.8520000256890341,0.9353210382081827,0.2852165367276221,0.16632801915603615,0.28521653672762204,0.34057286919052454,0.2453393532183536,0.9781236188569826,1.0100013766668539,0.2789813526344829,0.16210245778657836,0.2789813526344829,0.3382762998365033,0.2373732517015525,0.9781600615926906,0.9448828558572071
16,0.8495292462513371,0.9091906914838715,0.3373362648604736,0.20288904949993705,0.3373362648604736,0.37498995990871337,0.3065543621383935,0.9764697600306383,0.9837843485638104,0.3429939295145193,0.20699618162172853,0.34299392951451924,0.37131921555445585,0.3186838210939086,0.9746220060190572,0.9451563221838908
17,0.8444448669275746,0.9469884395835084,0.2515468697073143,0.1438682372144606,0.25154686970731427,0.3846691185206412,0.1868750982372575,0.9862334750811028,1.002742199771172,0.2554835625896224,0.14644950148413122,0.25548356258962235,0.40629932955492,0.18632200211558803,0.9871943953968308,0.9512180590970452
18,0.843182970877868,0.9064616595329451,0.3414754684988891,0.20589111708213548,0.3414754684988891,0.4227133045288606,0.2864290048924992,0.9819858353570986,0.9767365376506232,0.36624247102062,0.2241718642603069,0.36624247102062,0.4138780964594941,0.3284403681977968,0.9781230612512071,0.948938383080846
19,0.8422245486084944,0.9356212419141824,0.27181114649521115,0.15728092791709347,0.2718111464952111,0.3586121374241137,0.21884127345050328,0.9819749495824436,1.001694101147947,0.2762738773919041,0.16027713090168058,0.27627387739190407,0.367069148700695,0.22148831084185444,0.9820372136745221,0.9478722663866807
20,0.8379975687287585,0.9115306650072942,0.3347064717870067,0.20098947489826385,0.3347064717870067,0.45435779427793455,0.2649374196489131,0.9853477345660132,0.9708886705668627,0.3676099142965316,0.22519734560756804,0.36760991429653167,0.479804101016597,0.29794130845914674,0.984806836859024,0.9539518524073797
21,0.8356620396891018,0.9051225492685535,0.3300696469438212,0.19765473831872865,0.3300696469438212,0.4226282919865469,0.27076923170616723,0.9829647799793207,0.9812436230414736,0.3250678008602128,0.19407818479288974,0.3250678008602128,0.403274800122256,0.2722670983321046,0.9810511451511461,0.9492115494225288
22,0.8325848267762423,0.9040179745919109,0.3319574775469793,0.19901020092629484,0.3319574775469793,0.36939975442352496,0.3014069374618366,0.976304696297583,0.9780568939394656,0.32961928283576414,0.19733182947379246,0.3296192828357642,0.34853434259816213,0.3126515904307038,0.972513394877444,0.9428714564271786
23,0.8315030722718946,0.905462035564088,0.3350050075664244,0.2012048138816185,0.3350050075664244,0.3776947293637112,0.3009855034334527,0.977161917587376,0.982963488692731,0.3398721612937406,0.20472649959210587,0.3398721612937406,0.3580577482926714,0.3234445619771132,0.9727254715376287,0.9435588420578971
24,0.8247567939402016,0.9091133435338644,0.32320130077018855,0.19274901687283133,0.32320130077018855,0.384042910116125,0.2790008702734488,0.9793923833656174,0.9888692419085883,0.32807527013896665,0.19622610054116224,0.32807527013896665,0.39643698496646074,0.27982257909414365,0.9799623991096801,0.9485111144442778
25,0.8250338688843069,0.9034685462729314,0.3225956846230728,0.19231838243517502,0.3225956846230728,0.41390805723394636,0.2642904863039754,0.982765650234984,0.9763248330723923,0.333561088597604,0.20016400620224045,0.333561088597604,0.4207746138677097,0.2762939278349414,0.9821110887196576,0.9504047697615119
26,0.8241461051528212,0.9032167894643522,0.33624785115387373,0.2021021288459787,0.33624785115387373,0.3740701510877956,0.3053716672205878,0.9764683245718889,0.9956733589678739,0.3200329927167777,0.19049957012806024,0.32003299271677765,0.3517386945448814,0.29357056234039597,0.9745518058805038,0.9439611519424029
